TARGET,SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_EDUCATION_TYPE,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_HOUSING_TYPE
0,100641,0.38831759605018523,0.7648354646584279,-16658,-2229,267628.54078537907,560585.1258847207,25401.914565552306,Cash loans,M,Secondary / secondary special,467048.1750907261,Working,Municipal apartment
0,100915,0.6089181963624418,0.4091969278732065,-23141,-4090,223048.28593589476,732042.1760860278,30836.97970108012,Cash loans,F,Secondary / secondary special,629843.3981660322,Commercial associate,House / apartment
0,100752,0.6861316448669503,0.5998681251662914,-12632,-3095,293811.1601881361,758795.3015100366,61232.029780903045,Cash loans,F,Secondary / secondary special,649932.3845765851,Commercial associate,House / apartment
0,100806,0.6435578068483445,0.5366127335406934,-14972,-8049,223087.41230950726,505241.7008533422,22019.868040900743,Revolving loans,M,Secondary / secondary special,437193.693339158,Working,House / apartment
0,100919,0.3559741400183804,0.6174716840498418,-15834,-1289,149966.8576677474,615743.2830110783,39786.45724725076,Cash loans,M,Incomplete higher,,State servant,House / apartment
0,100624,0.3603093717479308,0.7431746482355052,-17878,-4847,173139.5711490443,571468.0224895444,23202.192381350822,Cash loans,F,Secondary / secondary special,,Working,House / apartment
0,100874,0.5612872003590696,0.6303983056299429,-20661,-1417,246853.03703046244,1009638.6280598225,,Cash loans,F,Secondary / secondary special,842337.8172732014,Working,House / apartment
0,100760,,0.45632906492169667,-14934,-4805,161421.36910027184,474359.2226704898,30212.914212642354,Cash loans,F,Secondary / secondary special,380252.20080143295,Pensioner,House / apartment
0,100386,0.6649323755268466,0.705378721161248,-24113,-1543,182980.51725728944,631238.1547992326,32403.362688296933,Cash loans,F,Secondary / secondary special,580017.6881645231,Working,House / apartment
0,100972,0.5916518093046265,0.7162608103246191,-21879,-4587,119340.15292880792,412293.34722258954,20957.215820577247,Revolving loans,F,Secondary / secondary special,394736.8244994107,Working,House / apartment
0,100509,0.43028123364155757,0.7802248317794067,-24597,-5168,206373.9918528695,686349.1838821624,27961.830866306795,Cash loans,M,Secondary / secondary special,,Working,House / apartment
0,100267,0.43940296734540674,0.7865336098660693,-19140,-7340,116322.9670453716,429203.5910715506,,Cash loans,F,Secondary / secondary special,407158.10393326654,Working,House / apartment
0,100819,0.47811792001694964,0.4634127425783448,-24923,-4142,144391.12825016104,421484.98445908964,38881.05441151954,Cash loans,F,Secondary / secondary special,345598.26118066587,Working,With parents
0,100441,0.4714100847769315,0.47228747093268714,-18277,-3877,137417.92944746418,535986.8633617316,,Cash loans,F,Secondary / secondary special,486403.46116428444,Working,House / apartment
0,100496,0.616176612831878,0.5152370840691827,-19007,-9655,128713.70517755461,642934.4105594622,,Cash loans,M,Secondary / secondary special,639934.0778788708,Commercial associate,House / apartment
0,100112,0.5969836528740383,0.6831626102045326,-14984,-6680,172390.7463024126,829570.5359285092,,Cash loans,F,Higher education,738690.9407986576,State servant,House / apartment
0,100691,0.6962479510181663,0.750672858932243,-24979,-1251,261404.8450365382,649799.1653907999,27781.754453809703,Cash loans,F,Secondary / secondary special,613203.202319375,Pensioner,With parents
0,100232,0.5149645008244291,,-12093,-5451,233043.41748173645,523001.00498300523,44483.8000013998,Cash loans,F,Higher education,501401.76626998937,State servant,House / apartment
0,100869,0.6001347656040318,0.5728990411145061,-12450,-3230,100652.27006860032,499419.3134943243,22591.86054598419,Cash loans,F,Higher education,484249.064709693,Working,Rented apartment
0,100607,0.3625809373784204,0.6593110704581125,-17731,-7701,163418.7767896181,369111.25422844995,,Cash loans,F,Secondary / secondary special,359622.2102575133,Working,House / apartment
0,100671,0.584621948717636,0.5444398988274666,-14085,-6725,182310.3297445844,808271.4535662119,73763.84074698229,Cash loans,M,Secondary / secondary special,719608.3899893404,Working,House / apartment
0,100373,,0.5661842896586011,-18497,-7326,298788.460689687,1480953.5219761245,68042.74209795537,Cash loans,M,Higher education,1223921.9369100358,Working,House / apartment
0,100981,0.5212162852514554,0.4358640499843297,-15437,-6718,106868.50792352897,456206.7458504384,40068.205508404324,Cash loans,F,Secondary / secondary special,451172.1472490527,Working,House / apartment
0,100842,0.4662121825872656,0.7270566492843582,-15441,-9851,271543.5389194306,901922.7971493652,75748.52622256207,Cash loans,F,Secondary / secondary special,820256.26762308,Working,House / apartment
0,100233,0.5985967064432165,0.722469992715584,-13203,-7063,149903.7246053821,688573.5389370592,40504.29059390144,Cash loans,F,Secondary / secondary special,564376.3666279829,State servant,House / apartment
0,100785,0.5113127497891384,0.42242621257199714,-15790,-9161,233115.7851117108,1126895.486884906,59334.94155908726,Cash loans,M,Higher education,977430.6134502391,Pensioner,Municipal apartment
0,100676,0.4153240338250927,0.6894599637309329,-20108,-1027,120546.45762509697,311222.04435891495,19464.538396388194,Cash loans,F,Higher education,249554.9925473122,Working,House / apartment
0,100317,0.44503035600770124,0.792284103605499,-14714,-2764,224349.05426739214,830444.4087826075,36791.26499079029,Cash loans,M,Secondary / secondary special,716970.1253380546,Commercial associate,Municipal apartment
0,100648,0.44068998900609396,0.5834417963936757,-16487,-3194,218981.369567807,557121.9666245638,28497.458963123056,Cash loans,F,Secondary / secondary special,492354.7640220765,Working,With parents
0,100410,0.6720518643966689,0.6290951597326165,-14168,-6222,186454.6566682727,860769.6795551375,38783.23708640568,Cash loans,M,Incomplete higher,825165.1917029005,Pensioner,House / apartment
0,100898,0.3381463373228591,0.7224452679000922,-23233,-6461,153269.52175566892,464542.08822103025,34574.82331291247,Cash loans,M,Higher education,435340.94024052034,State servant,House / apartment
0,100709,,,-17820,-5901,164409.87023814488,612895.2210175082,,Cash loans,M,Higher education,573784.968328726,State servant,House / apartment
0,100358,0.5207162505455893,0.6155644144247433,-23366,-3142,294287.9252120339,1277538.5619370074,52238.30958673724,Revolving loans,M,Higher education,1126637.8779666377,State servant,House / apartment
0,100258,0.3291040114265653,,-16867,-2633,170245.7152194244,847223.540468151,47856.34441473283,Cash loans,F,Higher education,678836.7444114999,Working,House / apartment
0,100744,0.6210338615049222,0.411437055033711,-22077,-8205,180370.21372567178,361404.9782823144,26606.891236851643,Cash loans,F,Secondary / secondary special,296435.96641117666,State servant,House / apartment
0,100627,0.44954604811435045,0.6110504336699845,-21165,-7069,288801.2189265031,962480.0235984981,84243.30569733708,Cash loans,F,Secondary / secondary special,795195.7981668669,Pensioner,House / apartment
0,100632,,0.5037902182889802,-16637,-3677,288223.56059640774,787316.8992485607,34346.2182974531,Cash loans,M,Secondary / secondary special,695699.8937699285,Working,House / apartment
0,100282,0.36969153243278935,0.7435889050323907,-23691,-2322,206634.95242344498,681272.9830279249,28769.948869650427,Cash loans,M,Secondary / secondary special,655265.9917734308,Working,House / apartment
0,100376,0.447016554421952,,-15461,-4774,246158.78086270083,550949.5585950194,54622.77288080985,Cash loans,M,Secondary / secondary special,510083.06089877133,Commercial associate,House / apartment
0,100384,0.31360989451569277,0.5955083810112373,-15357,-3993,156330.954825234,442636.13015089865,19949.700633573153,Revolving loans,M,Secondary / secondary special,383315.0437372387,Working,House / apartment
0,100224,0.31163965843560787,0.7435394542053904,-16950,-7533,275388.4213946386,1147498.916913072,54669.858532950064,Cash loans,F,Secondary / secondary special,934697.1709663908,Working,House / apartment
0,100953,0.6700613964300848,0.6103966360784383,-12399,-1496,295968.1312351508,817365.5483378626,39323.72109714855,Cash loans,F,Secondary / secondary special,796758.3661210475,Working,House / apartment
0,100814,0.564972018863186,0.5928012224820298,-19337,-6484,271201.1076360416,937102.486918161,82786.35240477833,Cash loans,F,Secondary / secondary special,786530.5347169078,Commercial associate,House / apartment
0,100472,0.35171877667236084,0.5297441570315673,-17289,-3720,113128.95817820479,275470.7113326924,13029.606372679074,Cash loans,M,Secondary / secondary special,228488.0905648223,Working,House / apartment
0,100347,0.4491604555549724,0.5073045059116791,-23786,-7281,245771.70992904797,601901.2428018032,24109.304939593836,Cash loans,F,Secondary / secondary special,568948.0730022549,Working,House / apartment
0,100505,0.4643811282073779,0.6981592973918049,-22386,-1806,286726.1922507324,716919.9439163529,,Cash loans,M,Secondary / secondary special,587073.081832746,Working,With parents
0,100639,0.4030075507407271,0.45219071354749335,-17112,-9117,247992.59518913185,1172707.7059599825,79597.83302566319,Cash loans,M,Secondary / secondary special,,Working,House / apartment
0,100987,0.45293051443881627,0.4472244352294141,-19243,-5425,175595.53366447816,656986.0192685996,42331.75666414746,Cash loans,F,Secondary / secondary special,565760.5991783917,Working,House / apartment
0,100928,,0.5351181878653025,-21997,-8651,206265.03037043582,763771.8890181783,61186.65245634769,Cash loans,M,Secondary / secondary special,654063.3037483287,Working,House / apartment
0,100905,0.45121023102698593,0.698503587120372,-22847,-7567,143607.2133678301,335803.6740467569,16227.171864724625,Cash loans,F,Secondary / secondary special,314570.13695449365,Working,House / apartment
0,100619,0.5684341806302071,0.46723047046336946,-12726,-5133,137886.28543716675,592382.1729550343,44192.87826648162,Cash loans,M,Secondary / secondary special,589178.5789309461,Commercial associate,With parents
0,100855,0.42682352585792693,0.42495826745136095,-14095,-2040,158881.84059611667,528758.6460145841,25255.90741055097,Cash loans,M,Secondary / secondary special,,Pensioner,Municipal apartment
0,100803,0.6008814446210035,0.6952655488341801,-13505,-6806,99428.73112586552,311885.94271330204,23753.17363641545,Cash loans,M,Secondary / secondary special,293733.9389651768,Working,House / apartment
0,100645,0.6086678820518538,0.5320206635343245,-13120,-8977,94066.15994054393,246184.58049081234,17867.542194537804,Cash loans,F,Secondary / secondary special,240167.67968802745,Working,House / apartment
0,100846,0.336198120464347,0.7871963572323268,-12324,-7930,193666.53312483415,442440.36570484535,20238.70754703372,Cash loans,M,Secondary / secondary special,441999.9337319851,Pensioner,House / apartment
0,100556,0.6326199965303018,0.7113310648414432,-12901,-4782,124022.09965580808,343205.14609866514,15905.426348082377,Cash loans,F,Secondary / secondary special,332482.13824750425,Working,Municipal apartment
0,100957,0.6113022629897181,0.6385496286420003,-20467,-1866,94556.53652407438,280114.04661220417,16784.31063527011,Cash loans,F,Secondary / secondary special,273177.4303278529,Working,House / apartment
0,100577,0.5765288367634659,0.4251781133101226,-22283,-7498,275935.90286033356,769639.5662612595,37691.63355344751,Cash loans,M,Secondary / secondary special,680777.8784408806,Pensioner,House / apartment
0,100795,0.5249263642924906,0.46176281694342775,-12935,-7064,158896.97033908337,717694.0227978119,52995.6955403907,Revolving loans,M,Secondary / secondary special,,Working,House / apartment
0,100085,0.3117536113526163,0.7156925858311273,-19298,-4083,184590.13371842244,855513.6643584523,82183.02226534658,Cash loans,M,Secondary / secondary special,813185.0442159578,Working,House / apartment
0,100242,,0.7975794689139706,-19032,-4115,142364.70343282082,605021.3346411723,53893.792011987076,Cash loans,M,Secondary / secondary special,541995.580650953,Working,Municipal apartment
0,100698,0.3333572893002008,0.7674032763933963,-13254,-9436,273571.272821973,1091089.9226650079,74261.69911239686,Cash loans,F,Secondary / secondary special,1016773.9808744644,Working,House / apartment
0,100159,0.5317252844609275,0.7812016540974198,-19660,-2204,138617.6586792991,553037.9730836457,26296.957807376348,Cash loans,F,Secondary / secondary special,478654.43992773053,Working,House / apartment
0,100524,0.5498057742826284,0.5611344885985634,-17451,-9362,101863.37448599898,298256.7030347145,23192.45271885064,Cash loans,M,Secondary / secondary special,253492.31001179424,Working,House / apartment
1,100035,0.3233402855751125,0.1075512852425479,-13584,-967,124544.96753435461,396464.24331563985,27009.26720795599,Cash loans,M,Higher education,346752.7469930507,Working,House / apartment
0,100540,0.40648893641529354,0.6531865325851717,-20854,-6404,145422.9889881492,648062.928737631,,Cash loans,F,Secondary / secondary special,,Commercial associate,House / apartment
0,100170,0.5061973186774766,,-19918,-8690,179413.22326158217,745865.8633604213,47915.41187591425,Cash loans,F,Secondary / secondary special,660122.6752384631,Working,House / apartment
0,100654,,0.47966929760242194,-20333,-3706,199580.74403828732,825864.0224296463,54478.77845348068,Cash loans,F,Secondary / secondary special,694612.636760223,Commercial associate,House / apartment
0,100890,0.342596706500854,0.4169584050117692,-24937,-1994,104703.12066593883,329651.89502328367,24363.334817509796,Cash loans,F,Secondary / secondary special,325592.25234847737,State servant,Municipal apartment
0,100857,0.405495127340211,0.6792308733989703,-24778,-7947,97071.31869388901,244994.08582856136,11021.972986419194,Cash loans,M,Secondary / secondary special,198407.0952018474,Pensioner,House / apartment
0,100847,0.5427057724806229,0.4471855468960897,-13845,-3241,117629.41442696362,411560.91369231173,28653.86472747979,Cash loans,F,Secondary / secondary special,330789.3612777242,Working,House / apartment
0,100944,0.43779324054261565,0.46747005873593506,-14834,-5484,101536.60896407822,407372.58126554295,31016.777058808202,Cash loans,F,Secondary / secondary special,406688.29407464183,Working,House / apartment
0,100733,0.49916625063061293,0.5379841384084922,-16954,-2728,264464.7130502494,1071045.552007736,87082.03500560581,Revolving loans,M,Higher education,997852.2129778296,Working,House / apartment
0,100095,0.3484847761124505,0.79413154839804,-16560,-8394,170865.06738686084,362609.04462470784,15193.390043674619,Cash loans,M,Higher education,347698.6073397006,Working,House / apartment
0,100563,0.695993380279627,0.6185924592007259,-24455,-3467,290429.5124965307,1156932.747709078,72850.36445477733,Cash loans,M,Secondary / secondary special,1102442.5436106292,Pensioner,House / apartment
0,100240,0.5468003344778354,0.6245275747462856,-19903,-6987,229577.46060624014,858213.1092129106,57177.039297786876,Cash loans,F,Secondary / secondary special,840788.006070707,Working,House / apartment
0,100742,0.48577895142590455,0.5414127716287642,-22762,-2884,141641.1652419597,657235.9493257458,48305.86910996083,Cash loans,F,Secondary / secondary special,643524.4801467188,Pensioner,House / apartment
0,100574,0.34380427965279453,,-17015,-1093,231231.77532573108,596095.0999216576,28371.71011737801,Cash loans,M,Secondary / secondary special,591289.171172732,Pensioner,House / apartment
0,100690,0.5199589520431991,0.6753069038661363,-13483,-8392,146643.8186364207,461361.96410586394,31263.191194468945,Cash loans,F,Secondary / secondary special,374241.68682388513,State servant,House / apartment
0,100460,0.44125421475149795,,-24378,-6993,261700.68312603995,692932.2872582307,35302.124969999524,Cash loans,F,Secondary / secondary special,,Working,House / apartment
0,100553,0.6606017911019144,0.5566514247749239,-17852,-5385,124425.4134622955,563282.4070881458,33843.320732363005,Cash loans,F,Higher education,451101.25556804554,Commercial associate,House / apartment
0,100888,0.6510357776674142,0.4201133648330952,-16247,-3063,223051.8491440489,869475.4752573791,68364.7805998646,Cash loans,F,Higher education,750786.0046278551,Working,House / apartment
0,100206,0.6169679659168894,0.42320743900057045,-21280,-4432,260039.67202425117,882672.7986674923,37409.68903968528,Cash loans,F,Incomplete higher,734255.6183691544,Pensioner,House / apartment
0,100392,0.3117858264478431,0.6910656493046712,-23809,-8925,116708.5116210348,458684.3993001919,20001.1088092681,Cash loans,M,Higher education,407254.3499613862,Pensioner,House / apartment
0,100794,0.4523509731781182,0.517718743000457,-13875,-8896,129484.78268494229,559932.9593733486,32678.845482765213,Cash loans,M,Secondary / secondary special,509987.8283853353,Working,House / apartment
0,100397,,0.7810081151143756,-21685,-6525,146745.62144457927,376889.49212073814,35392.166185014124,Cash loans,F,Higher education,373928.697318272,Pensioner,Municipal apartment
0,100766,0.3053643853887567,0.6507568595936866,-15813,-5919,101408.15542227645,395701.9385724512,18581.193861861248,Cash loans,F,Secondary / secondary special,356434.5979103636,Working,House / apartment
0,100848,0.4063235293562699,0.6624214789184213,-19250,-8900,169221.08924579865,471271.63760624296,39538.61063983152,Cash loans,F,Secondary / secondary special,452631.56974298466,Working,House / apartment
0,100217,0.660650723862109,0.799920032932651,-21518,-8638,201184.6944281075,801800.3748190196,42509.69740418459,Cash loans,F,Secondary / secondary special,739506.3257143323,Working,House / apartment
1,100004,,0.4835217656165825,-12452,-554,66134.21859929692,151221.7035174567,11882.096890588527,Cash loans,F,Secondary / secondary special,138636.62410231258,Commercial associate,House / apartment
0,100768,0.6885132369068107,0.4600407426066273,-13233,-2980,114388.21069884852,531642.9776563513,24619.727616234944,Cash loans,F,Secondary / secondary special,,Pensioner,House / apartment
0,100642,0.4659566648369541,0.4083633544639603,-20899,-5216,125105.09458064374,523475.22027011774,,Cash loans,M,Secondary / secondary special,436575.23717487854,Working,House / apartment
0,100929,,0.5433723655967359,-19343,-5176,235015.35401035502,1012930.7195558592,99448.25517005849,Cash loans,F,Secondary / secondary special,1006278.8240711516,Working,House / apartment
0,100612,,0.5389170142701997,-22060,-2219,176120.46012213934,390650.9468491801,23750.414677909455,Cash loans,F,Secondary / secondary special,377473.4182993299,Working,House / apartment
0,100738,0.42336589638372274,0.5431331865994706,-16390,-8364,268032.16993143916,616553.3687386223,33528.06266427302,Cash loans,M,Secondary / secondary special,582264.6247779878,Working,House / apartment
0,100546,,0.6998923053337538,-13907,-2001,113573.27978579872,413485.3461400313,29073.95062386868,Cash loans,M,Higher education,370763.8873077448,State servant,Municipal apartment
0,100725,,0.7990625714984821,-21520,-8611,166923.27796447364,663716.6602183792,55279.5003390793,Cash loans,M,Incomplete higher,591474.5578278697,Pensioner,House / apartment
0,100683,0.39153121354500775,0.5203058231039254,-20455,-2831,152116.22197866393,387896.5302014468,27908.250225478343,Cash loans,F,Higher education,343302.5794020962,Commercial associate,House / apartment
0,100098,0.6110794026992507,0.4752906931159213,-16500,-6678,170509.04253738443,389033.6869649207,26935.864370199073,Cash loans,F,Higher education,377627.0744474909,State servant,House / apartment
0,100804,0.40288925940444886,0.5387393676195249,-21877,-9155,293163.7857086276,1204097.9821227589,109325.37197931885,Cash loans,F,Secondary / secondary special,1090983.4406092926,Commercial associate,House / apartment
0,100727,0.3128871440908045,0.6972684281991552,-24354,-7651,148273.06200826683,630201.5294539077,54348.655018736696,Cash loans,F,Secondary / secondary special,628046.5873430178,Working,House / apartment
0,100573,0.6584742730446744,0.612698525908074,-23801,-9041,229610.94860385155,843072.4474966839,70367.47874019283,Cash loans,M,Secondary / secondary special,836434.6583474748,Working,With parents
0,100406,0.47845822452799947,0.6416832996584905,-15933,-1215,246377.98283455323,825490.7396169889,76315.48165075148,Cash loans,F,Higher education,724032.62340484,Working,House / apartment
0,100502,0.40282237269621796,0.7616882263501888,-22809,-4944,174156.10300274368,433389.58081378666,19093.623257898347,Cash loans,F,Higher education,430921.6660029898,Pensioner,House / apartment
1,100047,0.0743972469111147,0.24607801758398382,-14766,-1946,85045.10727771567,190937.63490042978,18057.890543398695,Revolving loans,M,Secondary / secondary special,171393.10785497958,Commercial associate,House / apartment
1,100032,0.3221320673132423,0.28579114006496176,-9171,-960,95656.4436641484,401366.49182305875,39951.56516450301,Cash loans,F,Higher education,345642.24610721244,Commercial associate,House / apartment
0,100779,0.4742740201502741,0.5920266004017049,-21134,-1455,293371.8967373622,594590.3735911214,37639.64098068339,Cash loans,M,Secondary / secondary special,532993.9247511099,Pensioner,House / apartment
0,100839,0.5709230823426612,0.5877209719298656,-18066,-9007,207558.78413345115,713291.9963352897,39054.31988335229,Cash loans,F,Secondary / secondary special,615641.3807162557,Commercial associate,House / apartment
0,100200,,0.5139893197974891,-19712,-2485,210924.44870933614,775148.0487633272,47522.58630029213,Cash loans,F,Higher education,723440.7584892436,Pensioner,House / apartment
0,100134,0.48544924418016716,0.4000163787073174,-21421,-8166,264103.7108058076,1107753.8095736653,103706.92101478943,Cash loans,F,Secondary / secondary special,,Working,House / apartment
1,100027,0.30631317449256307,0.1182927319400517,-13145,-1135,68464.17118764168,148824.82439868667,7706.889935299923,Revolving loans,M,Higher education,133069.8202549644,Commercial associate,House / apartment
0,100880,0.6962553460750234,0.4493457107889058,-22146,-7172,139200.70476872986,585966.9378901096,,Cash loans,M,Higher education,563749.4500489979,Working,Rented apartment
0,100230,,0.509311908688875,-22121,-9169,140664.56956375254,653167.7011259146,37590.593496027475,Cash loans,F,Secondary / secondary special,,Commercial associate,House / apartment
0,100489,0.305362175690386,,-16885,-6302,179749.14469164336,599712.5202864,24657.249171559368,Cash loans,M,Secondary / secondary special,533972.759587431,State servant,House / apartment
0,100772,0.5412779927470133,0.7326060438835799,-13143,-2181,168641.29279861902,543245.4217317519,45008.58797803996,Cash loans,F,Secondary / secondary special,540786.9834497757,State servant,House / apartment
0,100378,0.3647820838709901,0.7166696416619454,-18396,-9533,299154.6692063125,1170899.3427470082,78507.72946754242,Cash loans,F,Secondary / secondary special,,Working,House / apartment
0,100288,0.48691050172488093,0.634538887776353,-22316,-1504,240327.12902981893,1173784.3224042158,,Cash loans,F,Secondary / secondary special,1053771.5508041994,Commercial associate,House / apartment
0,100418,0.4646468339444933,0.42130127020302643,-13997,-7676,279817.5888192304,1050432.0759479594,43065.865163568575,Cash loans,F,Secondary / secondary special,853486.2763202233,Commercial associate,House / apartment
0,100674,0.5405901489585861,0.6714635609018722,-24738,-5300,151103.49390976958,705990.2704800434,42346.05970895545,Cash loans,M,Secondary / secondary special,702953.7179901983,Commercial associate,With parents
0,100391,0.5612144533917739,0.6749552826987447,-12323,-9992,129142.20152488549,640872.3179951553,34693.22607334049,Cash loans,F,Secondary / secondary special,629443.9959335349,Working,House / apartment
0,100592,,0.703028896037307,-14519,-4572,118385.39693289416,358985.31738888175,19772.43755339871,Cash loans,M,Secondary / secondary special,353348.4351153443,Pensioner,House / apartment
0,100498,0.47258426761817424,0.740022936154657,-14223,-1592,201402.0694515438,927034.5680310102,45777.73168011149,Cash loans,F,Higher education,816883.2381637442,Working,Office apartment
0,100138,0.5969910987698763,0.7780032470198773,-15032,-6852,212280.60164419055,620397.5123555531,33654.24072608784,Cash loans,M,Secondary / secondary special,500010.70998990047,Working,House / apartment
1,100062,0.3658823080323704,0.12395091677408612,-13104,-1385,141317.15855041638,364651.6195758515,16481.72823200308,Cash loans,F,Secondary / secondary special,339107.0791463515,Working,Municipal apartment
0,100471,0.642237581863487,0.7408458246224734,-20657,-6267,148602.96527051847,362087.8872533235,19953.671006309447,Cash loans,F,Secondary / secondary special,346482.1589146354,State servant,House / apartment
0,100647,0.6455863285374694,0.5239449714812473,-22409,-4545,248305.37269440503,743677.3325976036,39180.29583792217,Cash loans,M,Incomplete higher,725601.644620533,Working,With parents
0,100128,0.3643476713897891,0.4152489016896988,-13982,-3680,210932.02151269105,867967.0919939951,63334.089787304256,Cash loans,M,Secondary / secondary special,866240.6614331038,Working,House / apartment
0,100976,0.48471037657453836,,-22490,-1315,208068.64912149956,567068.1679693329,30044.410901004274,Revolving loans,M,Incomplete higher,466183.9663649391,Commercial associate,House / apartment
0,100520,0.3086822111749471,0.5368677029066732,-14356,-7470,245267.79474392653,763203.9597190309,30941.481660673024,Cash loans,F,Higher education,661612.9089754472,Commercial associate,House / apartment
0,100838,0.4700379701830921,0.47994259650422244,-13039,-2647,176982.37341008344,481656.40460312733,32142.159227097392,Cash loans,F,Higher education,415474.30977531505,Working,House / apartment
0,100962,0.49419792299450155,0.6216742213728416,-20849,-4380,173434.289766406,483299.10891564295,23982.133685029952,Cash loans,F,Secondary / secondary special,450030.75247424917,Pensioner,House / apartment
1,100064,0.18623918987856272,0.45423672153306394,-9087,-1827,108950.97465386406,352977.07059608604,25959.103268335966,Cash loans,M,Secondary / secondary special,314930.52679895546,Pensioner,House / apartment
0,100812,0.6721514786452216,0.4814190535995075,-20579,-6003,132410.524503648,556380.5966004734,43449.25504664514,Cash loans,F,Secondary / secondary special,462509.7106452379,State servant,House / apartment
1,100014,0.1382277956052039,0.24751519880111955,-12388,-1384,94658.70140293155,377590.6358486773,33631.23836596102,Cash loans,F,Secondary / secondary special,352792.12112985016,Working,House / apartment
0,100156,0.5801250681291087,0.7408550130314575,-23830,-6002,191397.5800340759,900254.9229993918,53378.01310810211,Cash loans,F,Secondary / secondary special,832975.7906546129,Working,House / apartment
1,100040,0.15680870626730162,0.1847447355756438,-9750,-1638,73010.51297834917,170908.8083707758,7095.353157340387,Cash loans,F,Secondary / secondary special,148623.57844377772,Working,House / apartment
0,100492,,0.5829667986580348,-24607,-2516,254776.74269820927,1262554.9351432428,85650.51821591299,Cash loans,F,Higher education,1189711.1933647408,Pensioner,House / apartment
0,100379,0.34059114541288,0.6229882850085745,-12458,-8868,244187.28723008317,1104081.1526787307,99871.38513792542,Cash loans,F,Higher education,928039.9393518869,Commercial associate,House / apartment
0,100187,0.6559012221497704,0.5999390925729143,-13018,-3333,254079.45008740964,1026675.9872947633,50805.30783102749,Cash loans,F,Secondary / secondary special,884088.2856021923,Working,Rented apartment
0,100763,0.5041183354253792,0.47159737562551185,-24073,-9444,188571.20099182494,941479.3736383822,,Cash loans,M,Secondary / secondary special,771130.4151155951,Working,With parents
0,100216,,0.40611780064426156,-20254,-5579,225336.9203690134,570798.6718993266,26860.509490904446,Cash loans,F,Secondary / secondary special,473417.80717154517,Pensioner,House / apartment
0,100791,0.4715880004283777,0.4093210005467277,-14217,-2867,147895.47738668649,301372.89782048017,14958.672760843077,Revolving loans,M,Secondary / secondary special,292014.76332164055,Commercial associate,House / apartment
1,100052,0.21703242059682687,0.33934130003714563,-14998,-1557,100806.57424001036,473386.30272676685,41344.73220728059,Revolving loans,F,Higher education,,Commercial associate,House / apartment
0,100878,0.6113710214922207,0.496580106065017,-16419,-9943,265689.9531038259,562318.1380131488,46789.2244985946,Cash loans,M,Secondary / secondary special,482670.5646814425,Pensioner,House / apartment
0,100337,0.6645371153786618,0.6267750256017307,-24568,-6621,220956.94668609774,832171.9324971666,36233.871412401684,Cash loans,M,Secondary / secondary special,697465.8718184514,Working,House / apartment
0,100748,0.46250967268469473,0.46157604506696687,-24806,-4666,139800.70600484175,461829.6693429037,20644.267113420374,Cash loans,M,Higher education,373668.5365274418,Pensioner,With parents
0,100719,0.588921475192438,0.4817855786093566,-14269,-3840,225288.2536209878,956774.6238902806,83565.56925876776,Cash loans,F,Secondary / secondary special,907606.5515530071,Working,House / apartment
0,100724,0.682089210083984,0.5466731404653403,-24890,-9325,296869.7200987336,1422018.7997603775,60218.76400016231,Cash loans,M,Secondary / secondary special,1391248.1209059374,Working,House / apartment
0,100295,0.4216605137506171,0.40673085293934375,-12445,-2005,159071.097157389,528648.1991519132,25725.727139804632,Cash loans,F,Secondary / secondary special,518392.8961017087,Commercial associate,House / apartment
0,100701,0.5121253616100921,,-22413,-9487,131330.1149933791,520508.4434910388,22865.093944629323,Cash loans,F,Secondary / secondary special,444953.48466146673,Working,House / apartment
0,100251,0.5000263704130079,,-12599,-7079,240386.45599483623,954286.4108353544,40552.32986849451,Cash loans,F,Secondary / secondary special,940298.855261381,Pensioner,House / apartment
0,100726,0.6832314670444184,0.5062429288158268,-22089,-4913,261970.32001363888,1076173.9294048336,77659.45670788956,Revolving loans,F,Incomplete higher,1050850.637677542,Commercial associate,House / apartment
0,100461,0.4937869692133505,0.4269637326312971,-13448,-3957,125470.82297185084,340056.9429927158,17292.160970887002,Cash loans,F,Higher education,327518.0158232011,Pensioner,House / apartment
0,100455,0.5671181989223715,0.5520871800386798,-14146,-7665,94619.77543290987,336037.3896246846,17287.749235790874,Cash loans,F,Secondary / secondary special,316339.1960161603,Working,House / apartment
0,100996,0.5377161263811497,0.7136240176563835,-17889,-1528,155962.43642133288,326269.3770163616,14303.044863733137,Cash loans,M,Secondary / secondary special,302812.22891710576,Working,House / apartment
0,100815,0.4366372053141897,,-24807,-5003,266187.6707884971,1142759.186706648,89999.54713640513,Cash loans,M,Secondary / secondary special,1125911.8829276871,Working,House / apartment
0,100862,0.4629942104773667,0.5125971489892258,-15875,-3027,153382.06974270634,732710.9638530225,57481.03970483208,Cash loans,F,Higher education,703041.0624010673,Working,House / apartment
0,100269,0.602641958036599,0.5510209077651705,-17369,-6413,224976.89188239456,475693.83404222026,27804.598005275104,Cash loans,M,Higher education,390504.815325657,Working,With parents
